Year,Month,Paper,Question,Part,Stimulus / Scenario,Question Text,Marks,Markscheme,Explanation
2025,November,21,1,a,Switzerland stimulus,Calculate the total financial sector contribution (in $) to Switzerland’s GDP.,1,$72.7 billion,Accept $73 billion or 73 billion. $72 720 000 000. 7.27 × 10^10
2025,November,21,1,b,Switzerland stimulus,Identify two microeconomic policy measures.,2,maximum prices; subsidies,"Accept organising mergers. If more than two suggested measures are given, consider the first three."
2025,November,21,1,c,Switzerland stimulus,Explain one reason why overdependence on foreign markets is a disadvantage to the Swiss economy.,2,"Makes it more exposed to external shocks as anything that happens in other countries could also affect the Swiss economy, for example reduced exports / increased import prices / potential shortages.",One mark for the reason and one mark for an explanation.
2025,November,21,1,d,Switzerland stimulus,Draw a demand and supply diagram to show how a subsidy to solar energy producers would affect the market for solar energy.,4,Axes correctly labelled – price and quantity or p and q; Original demand and supply curves correctly labelled; New supply curve shifted to the right; Equilibrium – shown by lines P1 and Q1 and P2 and Q2 or equilibrium points marked as E1 and E2.,None
2025,November,21,1,e,Switzerland stimulus,Explain two reasons why Switzerland had a current account surplus.,4,"low inflation price of Swiss exports relatively lower, leading to increased exports / price of domestically produced goods relatively lower leading to decreased imports; high-quality products demand for Swiss exports higher, leading to increased exports / demand for domestically produced goods higher, leading to decreased imports; strong currency has kept cost of imported raw materials in Switzerland low, reducing costs of production.","One mark for each of two reasons identified and one mark each for each of two explanations. If more than two reasons are given, consider the first three."
2025,November,21,1,f,Switzerland stimulus,Analyse the relationship between the global GDP growth rate and the change in the value of the Swiss franc.,5,"Expected relationship: generally negative / inverse relationship as the global growth rate falls, the value of the Swiss Franc rises / as the global growth rate rises, the value of the Swiss Franc falls. Supporting evidence: fall in global growth rate led to rise in the value of Swiss Franc from 2018-2019 or 2019-2020, rise in global growth rate led to fall in the value of Swiss Franc from 2020-2021. Analysis: Swiss Franc's status as a 'safe haven' currency when investors are unsure about the economy, they usually keep their money in Swiss francs. Exception: 2021-2022 where global growth was falling but Swiss Franc was stable / rising only slightly. Analysis for exception: Other reasons could affect the value of Swiss Franc, for example Switzerland was also affected by the Covid-19 pandemic.","Responses do not have to be in the format suggested but they should address the expected / normal relationship, offer supporting evidence of that, highlight any exceptions to that, and analyse the overall data."
2025,November,21,1,g,Switzerland stimulus,Discuss whether or not an increase in interest rates will harm the Swiss economy.,6,Reasons why it might: cost of borrowing increases for firms increasing total costs reducing profits firms may invest less may have to shut down unemployment rises decreasing incomes decreasing total demand decreasing economic growth consumers may borrow less save more less spending demand for goods and services decreases as returns from savings increase decreasing revenues of firms decreasing profits Government borrowing costs more leaving less funding available for e.g. education / health. Reasons why it might not: hot money inflows strengthen the Swiss Franc reduce cost of e.g. imported raw materials reducing inflation increasing export competitiveness reduced demand-pull inflationary pressures as cost of borrowing increases decreasing demand for loans increasing saving / decreasing consumption investment decreasing total demand firms may reduce prices increasing affordability of goods and services for consumers costs of production may decrease reducing cost-push inflationary pressures.,Falling profits can only be rewarded once.
2025,November,21,1,h,Switzerland stimulus,Discuss whether or not a bank merger will benefit Swiss consumers and workers.,6,Reasons why it might: to avoid one of them collapsing reducing confidence in the whole banking system greater job security less chance of bank customers losing their savings; economies of scale as output increases (average) costs fall prices may decrease goods and services more affordable for consumers; the merged firm may make higher profits able to pay higher wages to workers who remain employed; workers in merged firm can share skills improving efficiency. Reasons why it might not: monopoly power may increase restricting supply decreasing consumer choice increasing prices decreasing quality; workers may lose their jobs as the bank might shut down some operations / reduce duplication increasing unemployment; the merged firm may be too large / experience diseconomies of scale example reducing efficiency.,"Award a maximum of 4 marks if candidates only mention one of consumers or workers. Reward, but do not expect reference to inelasticity of demand in monopoly."
2025,November,21,2,Stimulus,Guyana’s rapid GDP growth driven by primary sector expansion and government spending on development projects,Scenario about economic growth and housing prices,-,,
2025,November,21,2,a,Guyana stimulus,Identify two examples of primary sector industries.,2,farming / agriculture; mining; fishing; forestry,"If more than two primary industries are given, consider the first three. Accept two specific examples, e.g. growing wheat, catching tuna, but not from the same industry."
2025,November,21,2,b,Guyana stimulus,Explain two causes of rising GDP.,4,increased consumption decrease in taxes such as income tax / corporation tax increased disposable income / profits; increase in investment leading to increase in total demand; increase in government spending e.g. spending on infrastructure increasing total (aggregate) demand in the economy; improvements in technology increase in productivity; increase in the quantity and quality of factors of production e.g. increase in size of labour force improved labour skills increase in productive capacity of the economy; decrease in interest rates cost of borrowing falls borrowing increases; decreases in exchange rate price of exports falls / price of imports rises increase exports / decrease imports / increase net exports.,One mark each for two causes identified and one each for two explanations. Only reward increase in total demand once.
2025,November,21,2,c,Guyana stimulus,Analyse why house prices may increase.,6,Increase in demand due to lower interest rates increasing borrowing for house purchases higher population higher incomes increasing ability to purchase houses higher confidence increasing willingness to buy houses. Decrease in supply reduction in subsidies on new house building increased taxation on housing government building fewer houses stricter planning regulation land is used for other things e.g. infrastructure. Increasing cost of production of new houses cost of labour cost of raw materials cost of land increased costs passed on to buyers of houses as higher prices. Less government intervention removal of price controls.,MAXIMUM 4 MARKS for identification of reasons without analysis in terms of demand and / or supply.
2025,November,21,2,d,Guyana stimulus,Discuss whether or not increased government spending on education will lead to economic development.,8,Why it might: increase skills / qualifications / knowledge; increase job opportunities; encourage more investments; increase productive capacity; reduce consumption of demerit goods; improved health / life expectancy; higher HDI. Why it might not: takes a long time to have an impact on the economy; financial cost of government spending e.g. taxation / borrowing; opportunity cost e.g. health spending; reduced benefit to the economy if there is emigration of skilled workers / net migration is negative; government might spend the money inefficiently; education programmes may be ineffective.,"Levels of response: Level 3 (6-8 marks) for reasoned discussion examining both sides; Level 2 (3-5 marks) for reasoned discussion, may be one-sided; Level 1 (1-2 marks) for simple attempt."
2025,November,21,3,Stimulus,Japan’s long periods of deflation and policy attempts to stimulate economic growth,Scenario about fiscal and monetary policy,-,,
2025,November,21,3,a,Japan stimulus,Identify two fiscal policy measures.,2,government spending; taxation,"If more than two measures are given, consider the first three. Accept two types of spending, or two types of taxes. Allow contractionary expansionary measures."
2025,November,21,3,b,Japan stimulus,Explain two influences on productivity.,4,Quality of factors of production better quality improves efficiency / poor quality reduces efficiency; Working conditions / wages influencing worker motivation; technology machine speed / effects on capital productivity; education skilled workers / effects on labour productivity; Healthcare healthier workers capable of producing higher output / sick workers take time off work; Effectiveness of institutions amount of bureaucracy affects efficiency; use of resources whether wasted or used efficiently.,"One mark each for two influences identified and one mark each for two explanations. If more than two influences are given, consider the first three."
2025,November,21,3,c,Japan stimulus,Analyse reasons why central banks are important for an economy.,6,control inflation by implementing monetary policy such as changes in interest rates prevent prices from rising too much prevents deterioration of purchasing power / affordability of goods and services prevent deflation; maintain financial stability monitoring health of banks preventing collapse of banks assuring savings are protected ensuring consumers have access to credit ensuring liquidity of the economy; provision of economic information which can help decision-makers; buying / selling currency to influence exchange rates; lenders of last resort providing liquidity to commercial banks.,None
2025,November,21,3,d,Japan stimulus,Discuss whether or not deflation is a problem for an economy.,8,"Why it might be a problem: decreases confidence in the economy; deflationary cycle; loss of jobs; delays in spending reduce demand; lower profits for firms from lower prices. Why it might not be a problem: decreases prices, increasing affordability for consumers; if it is caused by decreases in cost, problems for the economy are less significant; increase in international competitiveness; it depends on the extent and duration of the deflation.","Levels of response: Level 3 (6-8 marks) for reasoned discussion examining both sides; Level 2 (3-5 marks) for reasoned discussion, may be one-sided; Level 1 (1-2 marks) for simple attempt."
2025,November,21,4,Stimulus,Lanzarote tourism growth reducing unemployment and attracting workers through low taxes and improved labour mobility,Scenario about labour markets,-,,
2025,November,21,4,a,Lanzarote stimulus,Identify two non-wage factors that may influence a worker’s job choice.,2,job security; fringe benefits; recognition at work; company car; holidays; working hours; flexibility / ability to work from home; location of workplace; available transport; nearness to family,"Accept any relevant non-wage factors. If more than two non-wage factors are given, consider the first three."
2025,November,21,4,b,Lanzarote stimulus,Explain how unemployment can lead to poverty.,4,unemployment may lead to a loss of a source of income unable to afford basic necessities leading to absolute poverty may reduce ability to provide a good standard of living for family poor education health problems child poverty; long term unemployment loss of skills cannot re-enter the job market unable to earn a living; the unemployed may claim unemployment benefits with lower income than those working leading to relative poverty; unemployment will lead reduced (income) tax revenue less available to spend on public services that reduce poverty.,None
2025,November,21,4,c,Lanzarote stimulus,Analyse the influences on the mobility of labour.,6,labour could be occupationally mobile influenced by skills / qualification / knowledge if they are transferable then labour is more occupationally mobile; labour could be geographically mobile influenced by government regulations e.g. visa requirements cost of living in another area / country access to transport access to public transport / proximity to railway / ports family ties may make workers immobile access to working online / ability to work from home house prices in different areas / access to housing in different areas low house prices make it easier to move for work incomes / tax systems in other countries proficiency in another language influencing workers to move abroad.,None
2025,November,21,4,d,Lanzarote stimulus,Discuss whether or not low taxes are beneficial for an economy.,8,"Why they might be: low income taxes increase disposable income, increasing total (aggregate) demand; low corporate income (corporation) taxes increase profits after tax; low indirect taxes, e.g. VAT, reduce prices of goods and services; low taxes on imports reduce prices of imports; low taxes on firms encourage competition; low taxes on demerit goods increase external costs; low income taxes prevent a 'brain drain' / attract foreign workers; low corporate taxes attract overseas companies e.g. MNCs. Why they might not be: government revenue will be low – budget deficit / debt; not enough revenue to provide for public / merit goods; e.g. education / healthcare; higher inequality if progressive taxes are low; higher inflation if direct taxes are low; low taxes on merit goods improve external benefits.","Levels of response: Level 3 (6-8 marks) for reasoned discussion examining both sides; Level 2 (3-5 marks) for reasoned discussion, may be one-sided; Level 1 (1-2 marks) for simple attempt."
2025,November,21,5,Stimulus,Street vendors entering the formal economy increasing tax revenue and productivity,Scenario about regulation and economic growth,-,,
2025,November,21,5,a,Informal economy stimulus,Identify two reasons why workers may choose to work in the formal economy.,2,higher incomes in the formal economy; may have access to employment protection; may be covered by a national minimum wage; may be able to join a trade union; may be entitled to receive unemployment benefit; may be entitled to retirement benefits / pensions; will have a formal income record needed for e.g. bank loans; formal economy may be regulated by government.,"Accept any relevant reason. If more than two suggested measures are given, consider the first three."
2025,November,21,5,b,Informal economy stimulus,Explain two effects of economic growth on a country’s population.,4,more goods and services available / greater ability to purchase health care higher living standards / life expectancy less poverty; higher employment / more job opportunities more income; more choice due to more firms starting up / expanding; lower inflation if due to higher productivity / lower costs / more competition; higher tax revenue allows more government spending on e.g. education / health; higher prices due to increasing total demand; more pollution / external costs due to higher output of manufactured goods; depletion of non-renewable resources reducing future economic growth; attracts immigrants / deters emigrants due to benefits from high living standards e.g. job opportunities.,"One mark each for effects identified and one mark each for explanations. If more than two effects are given, consider the first three."
2025,November,21,5,c,Informal economy stimulus,Analyse how government regulation can reduce market failure.,6,market failure occurs when there is an inefficient allocation of resources in a free market. laws / rules can be used: to promote the use of merit goods that are under-consumed e.g. making it compulsory to wear seat belts in a car; to reduce the consumption of demerit goods that are over-consumed e.g. banning smoking in public places; to ensure minimum standards for goods and services e.g. making it compulsory for restaurants to reach certain standards of cleanliness can overcome the problem of sellers having more information than buyers; to prevent abuse of monopoly power by imposing maximum prices e.g. a limit can be imposed on the price that can be charged by a monopoly water company; to reduce exploitation of labour by imposing minimum wages.,"Only reward answers that refer to laws and regulations, not taxes and subsidies."
2025,November,21,5,d,Informal economy stimulus,Discuss whether or not an increase in the number of firms will benefit an economy.,8,"Why it might: may increase competition; higher competition may lower costs and prices and increase quality; may increase choice; may reduce monopoly power; more firms may increase output; higher output may increase employment and living standards. Why it might not: firms may be smaller; may not be able to take advantage of economies of scale; may be wasteful duplication; may have lower profits and so invest less, lower innovation.","Levels of response: Level 3 (6-8 marks) for reasoned discussion examining both sides; Level 2 (3-5 marks) for reasoned discussion, may be one-sided; Level 1 (1-2 marks) for simple attempt."
2025,November,22,1,Stimulus,"Japan labour shortages, ageing population, immigration, savings behaviour and air travel demand",Source material about labour shortages in Japan,-,,
2025,November,22,1,a,Japan stimulus,Calculate foreign workers as a percentage of Japan’s labour force in 2022.,1,2.50%,Accept 2.5 without %
2025,November,22,1,b,Japan stimulus,Identify two reasons why Japan has a high average age of population.,2,Low birth rate; high life expectancy; good healthcare; young adults moving abroad.,"If more than two reasons are given, consider the first three."
2025,November,22,1,c,Japan stimulus,Explain why some young Japanese people emigrate.,2,To gain high wages enjoy a better living standard / able to purchase more goods and services.,One mark for identification and one mark for explanation.
2025,November,22,1,d,Japan stimulus,Explain two ways Japan could attract more foreign workers.,4,remove the Japanese language test more foreigners would be able to work in the country; allow foreign workers to bring their families with them foreign workers are more likely to settle in the country if they are not separated from their families; allow unskilled workers to stay for more than five years if gain high wages / enjoy living in the country would not want to leave / attract workers who want to live permanently in the country / give workers the opportunity to stay permanently / increase international mobility of labour.,"One mark each for two ways identified and one mark each for two explanations. If more than two ways are given, consider the first three. Only the 3 listed identifications can be credited, and explanation marks can only be awarded if applied to a valid identification."
2025,November,22,1,e,Japan stimulus,Draw a demand and supply diagram to show the effect of a decrease in population on the market for furniture.,4,Axes correctly labelled – price and quantity or p and q; Original demand and supply curves correctly labelled; New demand curve shifted to the left; OR New supply curve shifted to the left; OR New demand curve shifted to the left AND new supply curve shifted to the left; Equilibriums – shown by lines P1 and Q1 and P2 and Q2 or equilibrium points marked as E1 and E2.,None
2025,November,22,1,f,Japan stimulus,Analyse the relationship between global GDP per head and global air passenger numbers.,5,"Expected relationship: Generally, a positive relationship the higher the global GDP head, the higher the air passenger numbers. Supporting evidence: 2016–2019 GDP per head rose and air passenger numbers increased. Analysis of expected relationship: Higher GDP per head increases purchasing power / ability to pay for air travel as people get richer, they travel more for leisure and business. Exception: 2021 GDP per head rose but air passenger numbers decreased. Analysis of exception: May have been a time delay in people gaining confidence in flying after COVID-19 pandemic / other influences on demand e.g. air fares.","Responses do not have to be in the format suggested but they should address the expected / normal relationship, offer supporting evidence of that, highlight any exceptions to that, and analyse the overall data. Supporting evidence should involve interpretation, not just description."
2025,November,22,1,g,Japan stimulus,Discuss whether or not a high savings rate is likely to benefit Japan.,6,"Reasons why it might: may keep inflation low as spending will not be high reduce (total) demand reduce demand-pull inflation; may reduce imports improve the current account of the balance of payments; provide finance for investment firms able to borrow from banks; may enable households to finance future expenditure on e.g. healthcare / education / provide for retirement / provide support for individuals in difficult times; may enable government to cut benefits, e.g. pensions spend money saved on other priorities, e.g. healthcare. Reasons why it might not: may lower total demand reduce GDP increase unemployment cyclical unemployment could cause a recession; may reduce investment as demand is low reduce improvements in technology; Less indirect tax raised may lead to reduced government spending.","Reference to AD / total demand falling can be credited on either side of the argument, but only once."
2025,November,22,1,h,Japan stimulus,Discuss whether or not labour mobility in Japan is likely to increase in the future.,6,Reasons why it might: Improvements in education and training could increase skills / qualifications increase occupational mobility; Improvements in transport / subsidised travel could enable people to move to different areas raise geographical mobility. Reasons why it might not: Ageing population may have out-of-date skills more difficult to change jobs reduce occupational mobility may be more reluctant to move to a different area reason reduce geographical mobility; House prices may rise making it difficult to move from areas with low house prices to areas with high prices.,"Reference to occupational and geographical mobility can be credited on either side of the argument, but only once. Reference to falling house prices or improved transport must be linked to improved mobility for credit and vice versa."
2025,November,22,2,Stimulus,"Belgium markets, price elasticity of demand and workers’ training",Scenario about market equilibrium and productivity,-,,
2025,November,22,2,a,Belgium stimulus,Define market equilibrium.,2,Demand equalling supply.,No shortage no surplus. Balance of demand and supply.
2025,November,22,2,b,Belgium stimulus,Explain two ways an economy could reach a point outside its current PPC.,4,Increase investment devoting more resources to capital goods; Encourage immigration increase size of the labour force; Land reclamation creating more land on which to e.g. grow crops; Increase in education and training raise quality / efficiency / productivity of labour; Increase spending on research and development / new technology increase quality / efficiency / productivity of capital; Discovery of sources of resources example/enables extra output to be produced.,"One mark each for two ways identified and one mark each for two explanations. If more than two reasons are given, consider the first three."
2025,November,22,2,c,Belgium stimulus,Analyse how price elasticity of demand can influence a firm’s pricing decisions.,6,"Price elasticity of demand is a measure of the responsiveness of demand to a change in price. If demand is elastic, a rise in price will cause a greater percentage change in demand may indicate the firm's product has close substitutes / is not a necessity / takes a significant proportion of consumers' incomes may encourage firms to lower price raise revenue. If demand is inelastic, a rise in price will cause a smaller percentage change in demand may indicate the firm's product has few substitutes / is a necessity / takes a small proportion of consumers' incomes may encourage firms to raise prices revenue would increase.","Reward, but do not expect: Facilitate price discrimination charging higher prices in markets with inelastic demand valid example, e.g. higher rail fares at peak times."
2025,November,22,2,d,Belgium stimulus,Discuss whether or not firms benefit from their workers undertaking training.,8,"Why they might: may increase productivity; may enable workers to work with more advanced technology; may lower costs of production; may be able to fill promoted posts; reduce waste; raise quality of output; training may be provided by the government at no direct cost for firms; increase workers motivation, reducing labour turnover; increase flexibility to cover absences. Why they might not: if the firms provide the training, increase costs / opportunity cost; output may fall while workers are being trained; training may not be successful; trained workers may demand higher wages; trained workers may leave to work for other firms - other firms will gain the benefits of the training.","Levels of response: Level 3 (6-8 marks) for reasoned discussion examining both sides; Level 2 (3-5 marks) for reasoned discussion, may be one-sided; Level 1 (1-2 marks) for simple attempt."
2025,November,22,3,Stimulus,International cosmetics firm merger and sustainable production,Scenario about economies of scale and taxation,-,,
2025,November,22,3,a,Cosmetics stimulus,Define average total cost.,2,Total cost divided by output.,Cost per unit.
2025,November,22,3,b,Cosmetics stimulus,Explain how using renewable raw materials may affect a firm’s profits.,4,Using renewable resources may be more expensive increase costs of production reduce profits; Can advertise that renewable resources which create less pollution / improve environmental sustainability are being used increase image of the firm raise demand increase profits; Using renewable resources may be subsidised. May become cheaper to use renewable resources in the long run; Resources will not be depleted / firms have a constant supply of raw materials raise profits.,A simple statement that profits rise or fall with no relevant explanation is 0 marks. Profits rising and profits falling can both be credited if each is explained.
2025,November,22,3,c,Cosmetics stimulus,Analyse the internal economies of scale that a cosmetics firm could experience.,6,Buying / purchasing economies buy ingredients in bulk at a discount; Labour economies workers specialising e.g. designing the packaging; Managerial economies e.g. specialist human resource manager; Technical economies advanced technology could be used to produce perfume; Financial economies the firm finding it cheaper / easier to borrow from banks; Research and development economies develop new perfumes; Selling / marketing economies lower average advertising costs; Risk-bearing economies selling perfume in more markets.,Maximum of 3 marks for a list of different types of internal economies of scale with no development / explanation.
2025,November,22,3,d,Cosmetics stimulus,Discuss whether or not perfume should be taxed at a higher rate than food.,8,"Why it should: perfume is a luxury whereas food is a necessity; rich spend more on perfume than the poor; taxing food more may increase poverty as poor spend a high proportion of their income on food; perfume is less likely than food to be a merit good; a higher price for perfume will not significantly contribute to inflation, not a significant item in CPI; perfume may be imported while food may be supplied by domestic firms. Why it should not: demand for perfume may be elastic and so may not raise much revenue. In contrast, inelastic demand for food so may raise high tax revenue; perfume may be an important domestic industry. Higher taxes may result in closure / unemployment; some food is a demerit good e.g. food with a high sugar content; taxing demerit food may improve health; taxing food may reduce obesity.","Levels of response: Level 3 (6-8 marks) for reasoned discussion examining both sides; Level 2 (3-5 marks) for reasoned discussion, may be one-sided; Level 1 (1-2 marks) for simple attempt."
2025,November,22,4,Stimulus,Government and central bank policies to reduce unemployment and maintain price stability,Scenario about macroeconomic policy targets,-,,
2025,November,22,4,a,Macroeconomic policy stimulus,Identify two policy measures a central bank could use to maintain price stability.,2,the rate of interest; the money supply; the exchange rate; quantitative easing / tightening.,"If more than two measures are given, consider the first three."
2025,November,22,4,b,Macroeconomic policy stimulus,Explain two benefits to an economy of full employment.,4,High output / GDP maximum use of labour resource; High tax revenue government could spend on e.g. education / healthcare; Low spending on state benefits can keep taxes low / money saved can be spent on other things; Low poverty / increase incomes enable people to purchase basic necessities / which could increase living standards.,One mark each for two benefits identified and one mark each for two explanations.
2025,November,22,4,c,Macroeconomic policy stimulus,Analyse how an increase in government spending on building houses could reduce unemployment.,6,An increase in government spending on building homes may increase demand for building workers may increase demand for building materials demand for building materials workers / other workers related to building industry labour is a derived demand reduce structural unemployment increase incomes increase consumer expenditure increase total demand reduce cyclical unemployment increase GDP / economic growth may increase quality of homes improve health fewer workers may lose their jobs because of illness increase labour productivity which may increase demand for labour increase supply of houses reduce price of houses improve mobility of labour.,"Reward, but do not expect reference to multiplier / multiplier effects."
2025,November,22,4,d,Macroeconomic policy stimulus,Discuss whether or not an increase in a country’s economic growth rate will increase its HDI value.,8,"Why it might: increase in GDP may increase GDP per head if increase in GDP is greater than any rise in population; higher GDP per head may increase spending on good nutrition / good housing and as a result increase life expectancy; higher GDP per head may increase tax revenue, enabling a government to spend on education and healthcare; higher GDP per head may enable families to keep their children in education for longer. Why it might not: higher GDP per head may result in more spending on demerit goods, lowering life expectancy; may lead to inflation hindering access to healthcare and education; and increase inequality in the distribution of income; may be the result of higher military expenditure which will not increase HDI; income may become more unevenly distributed, meaning life expectancy and years of education of the poor may fall; more pollution may be created, lowering life expectancy; working hours and stress may increase, lowering life expectancy.","Levels of response: Level 3 (6-8 marks) for reasoned discussion examining both sides; Level 2 (3-5 marks) for reasoned discussion, may be one-sided; Level 1 (1-2 marks) for simple attempt."
2025,November,22,5,Stimulus,"Cambodia economic policy, dumping, infant industries and current account deficit",Scenario about trade and macroeconomic policy,-,,
2025,November,22,5,a,Cambodia stimulus,Identify two motives for a firm dumping some of its products in a foreign market.,2,Drive domestic firms out of the market / increase market share / gain monopoly power in (overseas) market; Clear away surplus stock keep price high on the domestic market increase exports / sales / revenue.,"If more than two motives are given, consider the first three."
2025,November,22,5,b,Cambodia stimulus,Explain two differences between monetary policy and supply-side policy.,4,Monetary policy is usually implemented by the central bank supply-side policy by the government; Monetary policy may be used to increase or reduce economic activity supply-side policy is only used to increase economic activity; They have different policy measures e.g. monetary policy has the rate of interest whereas supply side policy has privatisation; Monetary policy aims to influence total demand supply-side policy aims to increase total supply; Supply side policies tend to take longer to implement and have an impact than monetary policy which tends to have a more short-term impact.,"If more than two differences are given, consider the first three."
2025,November,22,5,c,Cambodia stimulus,Analyse how a government subsidy could help to protect an infant industry against foreign competition.,6,An infant industry's costs may initially be high government subsidy is an extra payment to an industry some of the subsidy could be used to buy more capital goods / technological innovation employ skilled workers enable an infant industry to grow in size / increase output obtain economies of scale lower (average) cost / improve productivity lower their prices making their products more (internationally) competitive increase demand for their goods increase exports raise quality increase quality competitiveness.,None
2025,November,22,5,d,Cambodia stimulus,Discuss whether or not cuts in taxes will reduce a deficit on the current account of a country’s balance of payments.,8,"Why it might: cut in corporation (corporate income) tax may increase willingness and ability to invest; higher investment may raise quality and reduce costs; increase exports and lower imports; cut in personal income tax may increase workers' motivation, raise productivity and cut costs; lower corporation (corporate income) tax could be imposed on infant industries; attract MNCs which can increase exports and reduce imports; cuts in indirect taxes may lead to lower prices which may increase the demand for domestic goods and reduce the demand for imported substitutes; cuts in tariffs may make it easier for firms to import cheaper raw materials from abroad which may enable them to reduce prices increasing export competitiveness. Why it might not: cut in personal income tax may increase spending which may increase total demand leading to inflation reducing international competitiveness; more imports may be purchased; exports may be diverted to the home market; reduce tax revenue and lower government spending; lower government spending on education, healthcare, transport could reduce productivity; lower taxes on imports (tariffs) may increase imports.","Levels of response: Level 3 (6-8 marks) for reasoned discussion examining both sides; Level 2 (3-5 marks) for reasoned discussion, may be one-sided; Level 1 (1-2 marks) for simple attempt."
2025,November,23,1,Stimulus,"Malawi economy: agriculture dependence, natural disasters, electricity access, solar energy potential and exchange rate depreciation",Source material about changes in the Malawian economy,-,,
2025,November,23,1,a,Malawi stimulus,Calculate the number of Malawians who had access to electricity in 2022.,1,3.3 m or 3 300 000,Accept 3.3 × 10^6.
2025,November,23,1,b,Malawi stimulus,Identify two capital goods used in Malawi.,2,Factories; power stations; solar panels; electricity; fertilisers.,"If more than two capital goods are given, consider the first three."
2025,November,23,1,c,Malawi stimulus,Explain what is likely to have happened to Malawi’s production possibility curve (PPC) in January 2022.,2,It is likely to have shifted to the left / inside / inwards / contract due to natural disasters / Storm (Ana) / resources destroyed / productive capacity (or land) reduced / less labour.,Accept an accurate and fully labelled PPC diagram showing the PPC shifting to the left for the first mark. Second mark for any relevant reason from the source material.
2025,November,23,1,d,Malawi stimulus,Explain two reasons why the supply of Malawian tea may increase.,4,good weather conditions would increase crop yields / prevent crops being destroyed; government subsidies provide a financial incentive / additional payment to that received from consumers / reduce costs of production; fall in price of fertiliser which reduces cost of production / increase crop yields / allows farmers to purchase more fertiliser; fall in exchange rate higher demand for Malawian tea.,"One mark each for two reasons identified and one mark each for two explanations. If more than two reasons are given, consider the first three. Do not accept an answer that links tea with sugar."
2025,November,23,1,e,Malawi stimulus,Draw a demand and supply diagram to show the effect of a report stating the health risks of consuming sugar on the market for sugar.,4,Axes correctly labelled – price and quantity or p and q; Original demand and supply curves correctly labelled; New labelled demand curve shifted to the left; Equilibriums – shown by lines P1 and Q1 and P2 and Q2 or equilibrium points marked as E1 and E2.,None
2025,November,23,1,f,Malawi stimulus,Analyse the relationship between GDP per head and the percentage of children who complete primary education.,5,"Expected relationship: Generally, a direct / positive relationship the higher the GDP per head, the higher the percentage of children who complete primary education. Supporting evidence: Four countries with the highest GDP per head had the highest percentage of children who complete primary education / Malawi / Uganda have the lowest of both. South Africa had the highest GDP per head and the highest percentage of children who complete primary education. Comparison of two countries (e.g. Namibia and Senegal where GDP falls as does percentage of children completing primary education). Analysis of the expected relationship: Parents in countries with high incomes are more likely to be able to afford to keep their children in primary education. Government tax revenue is likely to be higher in countries with high incomes and so will be able to spend more on primary education. Completing primary education may increase the chance of skilled / occupationally mobile high income earning workers. Exception: Malawi / Uganda Malawi has a lower GDP per head but a higher percentage of children who complete primary education than Uganda. Analysis of exception: A higher percentage of children may complete primary education but the quality of the education may be low leading to a low GDP per head / GDP per head may be high but there may be a high degree of inequality with a relatively high proportion of the population unable to keep their children in primary education.","Responses do not have to be in the format suggested but they should address the expected / normal relationship, offer supporting evidence of that, highlight any exceptions to that, and analyse the overall data. Supporting evidence should involve interpretation, not just description e.g. simply quoting data without reference to high or low."
2025,November,23,1,g,Malawi stimulus,Discuss whether or not Malawi should develop a solar energy industry.,6,Reasons why it might: a sustainable source of energy enables future generations to access energy would create less pollution / external costs than burning wood and charcoal / improve air quality reduce deforestation improve health may enable more Malawian households to gain access to electricity increase living standards / reduce inequality setting up solar panels creates jobs leads to increased output / economic growth / access to electricity for Malawian firms long hours / 3000 hours of sunshine a good / viable source of energy less need to import energy reduce current account deficit develops employment opportunities raising incomes. Reasons why it might not: opportunity cost of installing example; opportunity cost of land use reduced agricultural output; dependent on weather / sunshine and days lost unstable supply may experience storm damage / natural disasters; visual pollution might reduce tourism / reduce house prices; cost of developing an electricity distribution network may be prohibitive; cost of switching from fossil-fuel burning domestic appliances to electrical ones may not be affordable to households limiting the impact of the switch; expensive to install worsen government budget position; solar panels could be damaged by storms making them inefficient.,None
2025,November,23,1,h,Malawi stimulus,Discuss whether or not a government should try to stop its country’s foreign exchange rate falling in value.,6,Reasons why it should try to stop it falling in value (disadvantages of the fall): will increase import prices reducing imports may increase cost of imported raw materials and capital goods cost cause cost-push inflation cause slow economic growth; may reduce pressure on domestic firms to keep prices low quality high; may reduce confidence in the economy reduce investment increase debt. Reasons why it should allow a fall in value (advantages of the fall): will reduce export prices increase exports reduce imports; make domestic goods more competitive reduce a current account deficit / improve the balance of payments; may increase economic growth reduce unemployment attract MNCs / attract investment increase tourism; opportunity cost / costly for government to intervene e.g. less funding for education / healthcare / housing; may increase government tax revenue.,Note: many candidates provide incorrect analysis e.g. wrong way around. Maximum of 3 marks if there is no development / evaluation of reasons given.
2025,November,23,2,Stimulus,Swiss multinational food company increasing prices across countries,Scenario about multinational companies and opportunity cost,-,,
2025,November,23,2,a,MNC stimulus,Define multinational company.,2,A firm that is based / has its headquarters in one country. Operates / produces / sets up / works in another country or countries.,No mark for an example of an MNC.
